,Unnamed: 0,Category,Sub Category,Order Date,Sales,Discount,Profit
1426,96,Beverages,Health Drinks,11/24/2022,2096,0.21,122.112
1427,443,Beverages,Health Drinks,11/24/2022,2735,0.16,1087.3
1428,1599,Bakery,Biscuits,11/24/2022,1551,0.16,197.19936
1429,303,Fruits & Veggies,Organic Vegetables,11/24/2022,959,0.25,402.78
1430,1867,Food Grains,Dals & Pulses,11/24/2022,1718,0.13,257.7
1431,1861,"Eggs, Meat & Fish",Eggs,11/24/2022,1010,0.13,303.744
1432,1455,"Eggs, Meat & Fish",Fish,11/24/2022,633,0.1,122.00448000000002
1433,1384,Fruits & Veggies,Fresh Fruits,11/24/2022,1517,0.28,394.42
1434,1371,Bakery,Cakes,11/24/2022,1859,0.15,607.6288
1435,616,Food Grains,Rice,11/24/2022,1756,0.25,684.84
1436,1074,Food Grains,Rice,11/24/2022,1825,0.29,237.25
1437,615,Bakery,Breads & Buns,11/24/2022,2516,0.13,397.30176
1438,482,Oil & Masala,Spices,11/24/2022,1496,0.17,74.8
1439,700,"Eggs, Meat & Fish",Mutton,11/24/2022,111,0.11,214.79424
1440,1172,Bakery,Breads & Buns,11/24/2022,1830,0.3,613.6479999999999
1441,1252,Bakery,Biscuits,11/24/2022,1365,0.28,594.864
1442,702,Fruits & Veggies,Fresh Fruits,11/24/2022,1310,0.22,65.5
1443,1431,Snacks,Cookies,11/24/2022,2012,0.12,390.38976
1444,1314,Oil & Masala,Edible Oil & Ghee,11/24/2022,644,0.18,32.2
1445,1304,Beverages,Soft Drinks,11/24/2022,1857,0.33,419.61599999999993
1446,726,Bakery,Breads & Buns,11/24/2022,1399,0.24,428.00832
1447,279,"Eggs, Meat & Fish",Chicken,11/25/2022,978,0.14,133.81632000000002
1448,1130,Snacks,Cookies,11/25/2022,3058,0.26,760.424
1449,1569,Beverages,Soft Drinks,11/25/2022,2669,0.12,926.08
1450,845,Bakery,Breads & Buns,11/25/2022,1371,0.2,426.33216
1451,332,Beverages,Health Drinks,11/25/2022,2400,0.16,1080.0
1452,569,Beverages,Health Drinks,11/25/2022,2595,0.22,410.904
1453,659,Fruits & Veggies,Fresh Vegetables,11/25/2022,2134,0.26,618.86
1454,685,Beverages,Soft Drinks,11/25/2022,2883,0.28,1118.71
1455,841,Snacks,Cookies,11/25/2022,2257,0.28,624.9376000000001
1456,1766,Fruits & Veggies,Fresh Vegetables,11/25/2022,505,0.33,126.25
1457,1018,Bakery,Biscuits,11/25/2022,1699,0.1,512.74944
1458,1327,Oil & Masala,Edible Oil & Ghee,11/25/2022,867,0.2,43.35
1459,360,Bakery,Breads & Buns,11/25/2022,1862,0.22,588.79872
1460,1676,Beverages,Health Drinks,11/26/2022,2479,0.27,508.9392
1461,387,Oil & Masala,Edible Oil & Ghee,11/26/2022,50,0.12,2.5
1462,1674,Beverages,Soft Drinks,11/26/2022,2526,0.32,795.28
1463,1675,Food Grains,Organic Staples,11/26/2022,627,0.12,257.07
1464,1944,"Eggs, Meat & Fish",Mutton,11/26/2022,50,0.12,207.61088
1465,1945,Food Grains,Organic Staples,11/26/2022,2426,0.29,145.56
1466,983,Food Grains,Atta & Flour,11/26/2022,2405,0.22,793.65
1467,1045,Oil & Masala,Spices,11/26/2022,752,0.3,37.6
1468,242,"Eggs, Meat & Fish",Fish,11/26/2022,1197,0.27,706.74
1469,1845,Oil & Masala,Spices,11/26/2022,1319,0.18,65.95
1470,1427,Bakery,Breads & Buns,11/26/2022,3049,0.28,838.78
1471,1855,Snacks,Cookies,11/26/2022,2354,0.33,1019.14
1472,1443,Bakery,Breads & Buns,11/26/2022,1560,0.1,199.0656
1473,85,Fruits & Veggies,Organic Fruits,11/26/2022,1850,0.29,777.0
1474,86,Bakery,Breads & Buns,11/26/2022,1498,0.33,139.65696
1475,1415,"Eggs, Meat & Fish",Chicken,11/26/2022,50,0.29,153.06752
1476,1491,Beverages,Soft Drinks,11/27/2022,1573,0.18,456.0624
1477,799,Snacks,Noodles,11/27/2022,3047,0.35,1131.98
1478,1084,Bakery,Biscuits,11/27/2022,1579,0.12,558.26496
1479,533,Oil & Masala,Spices,11/27/2022,44,0.16,2.2
1480,1342,Beverages,Health Drinks,11/27/2022,1647,0.31,197.5248
1481,1348,"Eggs, Meat & Fish",Eggs,11/27/2022,93,0.2,152.26367999999997
1482,1624,Snacks,Chocolates,11/27/2022,1815,0.21,724.88
1483,553,Bakery,Biscuits,11/27/2022,2333,0.15,740.696
1484,824,Snacks,Chocolates,11/27/2022,1523,0.16,698.104
1485,349,"Eggs, Meat & Fish",Eggs,11/27/2022,50,0.26,61.35296000000001
1486,156,Food Grains,Rice,11/27/2022,2048,0.26,552.96
1487,155,Bakery,Cakes,11/27/2022,2004,0.29,412.43904
1488,936,Food Grains,Organic Staples,11/27/2022,776,0.34,155.2
1489,159,Snacks,Chocolates,11/28/2022,3080,0.19,428.544
1490,1829,"Eggs, Meat & Fish",Mutton,11/28/2022,50,0.19,138.42432000000002
1491,162,Oil & Masala,Masalas,11/28/2022,51,0.15,2.55
1492,1387,Beverages,Health Drinks,11/28/2022,1239,0.33,169.1424
1493,163,Food Grains,Atta & Flour,11/28/2022,2279,0.16,113.95
1494,1688,Beverages,Health Drinks,11/28/2022,2505,0.14,810.45
1495,1589,"Eggs, Meat & Fish",Fish,11/28/2022,1274,0.28,739.0799999999999
1496,1687,Snacks,Cookies,11/28/2022,1612,0.33,489.64608
1497,161,Food Grains,Dals & Pulses,11/28/2022,546,0.11,65.52
1498,453,Food Grains,Rice,11/28/2022,1575,0.33,598.5
1499,160,Beverages,Soft Drinks,11/28/2022,2839,0.26,280.9728
1500,884,Bakery,Biscuits,11/28/2022,1821,0.26,400.87872
1501,325,Fruits & Veggies,Fresh Fruits,11/29/2022,2123,0.11,891.66
1502,334,Snacks,Chocolates,11/29/2022,1592,0.25,274.26816
1503,1055,Oil & Masala,Edible Oil & Ghee,11/30/2022,742,0.25,37.1
1504,1547,"Eggs, Meat & Fish",Chicken,11/30/2022,370,0.21,287.68
1505,1835,Snacks,Cookies,11/30/2022,2687,0.18,967.84
1506,1840,Oil & Masala,Masalas,11/30/2022,50,0.33,2.5
1507,1956,Bakery,Biscuits,11/30/2022,2352,0.31,1000.8
1508,1647,Snacks,Cookies,11/30/2022,2942,0.33,1236.8
1509,648,"Eggs, Meat & Fish",Eggs,11/30/2022,813,0.21,103.06560000000002
1510,1941,Food Grains,Organic Staples,11/30/2022,1837,0.31,753.17
1511,142,Bakery,Cakes,11/30/2022,2795,0.19,637.336
1512,167,Fruits & Veggies,Organic Vegetables,11/30/2022,1011,0.22,161.76
1513,143,Beverages,Health Drinks,11/30/2022,2133,0.21,823.88
1514,336,"Eggs, Meat & Fish",Mutton,11/30/2022,50,0.2,152.2176
1515,721,Food Grains,Atta & Flour,11/30/2022,1998,0.25,319.68
1516,193,"Eggs, Meat & Fish",Mutton,11/30/2022,456,0.16,343.424
1517,1750,Food Grains,Dals & Pulses,11/30/2022,1974,0.24,197.4
