,Unnamed: 0,Category,Sub Category,Order Date,Sales,Discount,Profit
1882,1300,Fruits & Veggies,Organic Fruits,12/23/2022,1375,0.32,233.75
1883,1299,Snacks,Noodles,12/23/2022,1957,0.16,117.24479999999996
1884,1280,Bakery,Breads & Buns,12/23/2022,1982,0.25,597.024
1885,1301,Fruits & Veggies,Fresh Fruits,12/23/2022,2342,0.32,772.86
1886,518,Snacks,Noodles,12/23/2022,1559,0.12,281.71584
1887,1298,Fruits & Veggies,Fresh Fruits,12/23/2022,1613,0.3,290.34
1888,828,Bakery,Breads & Buns,12/23/2022,2336,0.29,509.96736
1889,1685,Snacks,Chocolates,12/23/2022,1864,0.2,305.78688
1890,816,Oil & Masala,Edible Oil & Ghee,12/23/2022,1425,0.25,71.25
1891,1274,Beverages,Health Drinks,12/23/2022,999,0.12,163.8864
1892,1164,Bakery,Breads & Buns,12/23/2022,1498,0.13,93.10464000000002
1893,331,Beverages,Health Drinks,12/23/2022,1414,0.27,262.8288
1894,144,Bakery,Breads & Buns,12/23/2022,2737,0.31,812.88
1895,1558,Food Grains,Atta & Flour,12/23/2022,1396,0.13,307.12
1896,524,Oil & Masala,Edible Oil & Ghee,12/23/2022,47,0.25,2.35
1897,1707,Food Grains,Atta & Flour,12/24/2022,953,0.21,428.85
1898,1509,Bakery,Cakes,12/24/2022,2804,0.16,828.96
1899,1708,Snacks,Chocolates,12/24/2022,1438,0.12,463.38048
1900,744,Snacks,Chocolates,12/24/2022,2829,0.26,734.96
1901,380,Beverages,Soft Drinks,12/24/2022,2496,0.35,870.72
1902,741,Fruits & Veggies,Fresh Vegetables,12/24/2022,2174,0.24,391.32
1903,59,Oil & Masala,Masalas,12/24/2022,1357,0.15,67.85
1904,1925,Snacks,Noodles,12/24/2022,2645,0.14,459.38880000000006
1905,1393,Oil & Masala,Edible Oil & Ghee,12/24/2022,50,0.27,2.5
1906,318,Oil & Masala,Masalas,12/24/2022,88,0.1,4.4
1907,1046,Oil & Masala,Masalas,12/24/2022,113,0.25,5.65
1908,1400,Fruits & Veggies,Fresh Vegetables,12/24/2022,1628,0.24,423.28
1909,1735,"Eggs, Meat & Fish",Mutton,12/24/2022,560,0.3,108.1344
1910,299,Beverages,Health Drinks,12/24/2022,1387,0.11,326.8944
1911,895,"Eggs, Meat & Fish",Eggs,12/24/2022,445,0.18,92.6464
1912,1159,Oil & Masala,Edible Oil & Ghee,12/24/2022,1334,0.28,66.7
1913,200,Food Grains,Rice,12/25/2022,1850,0.3,388.5
1914,682,Snacks,Chocolates,12/25/2022,2714,0.15,807.36
1915,686,Bakery,Breads & Buns,12/25/2022,1890,0.19,675.856
1916,1784,Food Grains,Atta & Flour,12/25/2022,1196,0.23,346.84
1917,1786,Beverages,Soft Drinks,12/25/2022,1294,0.15,154.48319999999998
1918,1938,Fruits & Veggies,Fresh Vegetables,12/25/2022,2167,0.12,195.03
1919,1506,Beverages,Health Drinks,12/25/2022,2006,0.31,462.528
1920,1037,"Eggs, Meat & Fish",Mutton,12/25/2022,766,0.25,171.12064000000004
1921,1470,Snacks,Chocolates,12/25/2022,1200,0.15,145.152
1922,1497,Beverages,Soft Drinks,12/25/2022,1102,0.3,70.7616
1923,761,Fruits & Veggies,Organic Fruits,12/25/2022,702,0.29,210.6
1924,250,"Eggs, Meat & Fish",Fish,12/25/2022,1244,0.23,264.4736
1925,690,Bakery,Cakes,12/25/2022,2454,0.1,893.28
1926,762,Oil & Masala,Masalas,12/25/2022,32,0.12,1.6
1927,670,Beverages,Soft Drinks,12/25/2022,948,0.3,94.6944
1928,13,Food Grains,Dals & Pulses,12/25/2022,1487,0.12,505.58
1929,562,Beverages,Soft Drinks,12/25/2022,1936,0.2,420.2496
1930,130,Oil & Masala,Masalas,12/25/2022,50,0.27,2.5
1931,960,Bakery,Biscuits,12/25/2022,2558,0.34,1024.46
1932,1785,Bakery,Breads & Buns,12/25/2022,1884,0.32,510.31296
1933,1023,Oil & Masala,Edible Oil & Ghee,12/25/2022,583,0.23,29.15
1934,646,Fruits & Veggies,Fresh Vegetables,12/25/2022,732,0.12,51.24
1935,315,Snacks,Cookies,12/25/2022,2841,0.29,464.69376
1936,1359,Snacks,Noodles,12/26/2022,1925,0.28,160.272
1937,1255,Fruits & Veggies,Organic Vegetables,12/26/2022,741,0.16,244.53
1938,637,Fruits & Veggies,Fresh Vegetables,12/26/2022,1066,0.1,341.12
1939,1859,Food Grains,Organic Staples,12/26/2022,1579,0.25,521.07
1940,1541,Beverages,Soft Drinks,12/27/2022,2633,0.19,1070.87
1941,1260,Food Grains,Dals & Pulses,12/27/2022,1342,0.24,67.1
1942,166,Oil & Masala,Spices,12/28/2022,63,0.1,3.15
1943,165,Fruits & Veggies,Fresh Vegetables,12/28/2022,1992,0.15,338.64
1944,1156,Food Grains,Rice,12/28/2022,633,0.22,69.63
1945,1150,Food Grains,Organic Staples,12/28/2022,2394,0.3,335.16
1946,1157,Fruits & Veggies,Fresh Fruits,12/28/2022,900,0.3,252.0
1947,107,Fruits & Veggies,Fresh Vegetables,12/28/2022,681,0.23,286.02
1948,105,Bakery,Breads & Buns,12/28/2022,1962,0.18,649.1584
1949,890,Food Grains,Atta & Flour,12/28/2022,735,0.23,95.55
1950,106,Bakery,Biscuits,12/28/2022,2226,0.24,950.4
1951,104,Bakery,Cakes,12/28/2022,1579,0.1,716.912
1952,1868,"Eggs, Meat & Fish",Eggs,12/28/2022,806,0.19,123.24864
1953,840,Fruits & Veggies,Fresh Vegetables,12/28/2022,2315,0.17,972.3
1954,1376,"Eggs, Meat & Fish",Eggs,12/28/2022,50,0.29,32.512
1955,1811,Snacks,Chocolates,12/28/2022,1850,0.13,825.0
1956,43,Snacks,Noodles,12/28/2022,1364,0.11,277.24032
1957,1117,"Eggs, Meat & Fish",Fish,12/28/2022,1151,0.16,757.95
1958,1802,Food Grains,Dals & Pulses,12/28/2022,1423,0.16,213.45
1959,1337,Bakery,Biscuits,12/28/2022,1532,0.27,563.6736
1960,1192,Oil & Masala,Masalas,12/28/2022,1034,0.1,51.7
1961,345,Food Grains,Atta & Flour,12/29/2022,865,0.19,311.4
1962,1081,"Eggs, Meat & Fish",Fish,12/29/2022,375,0.35,258.56
1963,367,Oil & Masala,Spices,12/29/2022,1384,0.2,69.2
1964,1340,Beverages,Health Drinks,12/29/2022,2282,0.15,783.42
1965,252,Beverages,Health Drinks,12/29/2022,1561,0.28,434.6784
1966,558,"Eggs, Meat & Fish",Mutton,12/29/2022,684,0.19,309.7856
1967,248,Bakery,Biscuits,12/29/2022,1555,0.17,715.7
1968,393,Oil & Masala,Masalas,12/29/2022,579,0.29,28.95
1969,882,Oil & Masala,Edible Oil & Ghee,12/29/2022,50,0.14,2.5
1970,246,Oil & Masala,Masalas,12/29/2022,399,0.31,19.95
1971,1195,"Eggs, Meat & Fish",Fish,12/29/2022,605,0.16,494.2000000000001
1972,557,Beverages,Soft Drinks,12/29/2022,1388,0.32,512.1792
1973,150,Snacks,Cookies,12/30/2022,2454,0.2,985.98
1974,149,Snacks,Chocolates,12/30/2022,1840,0.34,750.5600000000001
1975,1500,Oil & Masala,Edible Oil & Ghee,12/30/2022,97,0.2,4.85
1976,118,"Eggs, Meat & Fish",Eggs,12/30/2022,456,0.31,76.30848
1977,922,Beverages,Soft Drinks,12/30/2022,2090,0.19,194.688
1978,1499,Food Grains,Organic Staples,12/30/2022,548,0.25,164.4
1979,151,Snacks,Chocolates,12/30/2022,1767,0.28,746.156
